,datetime,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,day,month,year,hour,saison,week_day
2835,2011-07-05 03:00:00,0.0,1.0,1.0,27.06,31.06,74.0,15.0013,1.0,7.0,8.0,5,7,2011,3,Ete,Tuesday
2836,2011-07-05 04:00:00,0.0,1.0,1.0,27.06,31.06,69.0,11.0014,1.0,4.0,5.0,5,7,2011,4,Ete,Tuesday
2837,2011-07-05 05:00:00,0.0,1.0,1.0,27.06,31.06,69.0,0.0,1.0,19.0,20.0,5,7,2011,5,Ete,Tuesday
2838,2011-07-05 06:00:00,0.0,1.0,1.0,27.06,31.06,74.0,6.0032,3.0,91.0,94.0,5,7,2011,6,Ete,Tuesday
2839,2011-07-05 07:00:00,0.0,1.0,1.0,28.7,32.575,65.0,6.0032,22.0,248.0,270.0,5,7,2011,7,Ete,Tuesday
2840,2011-07-05 08:00:00,0.0,1.0,1.0,29.52,34.09,62.0,8.9981,41.0,391.0,432.0,5,7,2011,8,Ete,Tuesday
2841,2011-07-05 09:00:00,0.0,1.0,1.0,30.34,34.09,58.0,8.9981,50.0,177.0,227.0,5,7,2011,9,Ete,Tuesday
2842,2011-07-05 10:00:00,0.0,1.0,1.0,31.16,34.85,52.0,7.0015,55.0,84.0,139.0,5,7,2011,10,Ete,Tuesday
2843,2011-07-05 11:00:00,0.0,1.0,1.0,31.98,34.85,46.0,7.0015,75.0,97.0,172.0,5,7,2011,11,Ete,Tuesday
2844,2011-07-05 12:00:00,0.0,1.0,1.0,32.8,36.365,43.0,7.0015,71.0,130.0,201.0,5,7,2011,12,Ete,Tuesday
2845,2011-07-05 13:00:00,0.0,1.0,1.0,33.62,37.12,43.0,7.0015,67.0,136.0,203.0,5,7,2011,13,Ete,Tuesday
2846,2011-07-05 14:00:00,0.0,1.0,1.0,32.8,37.12,49.0,11.0014,66.0,112.0,178.0,5,7,2011,14,Ete,Tuesday
2847,2011-07-05 15:00:00,0.0,1.0,1.0,33.62,37.12,43.0,0.0,51.0,111.0,162.0,5,7,2011,15,Ete,Tuesday
2848,2011-07-05 16:00:00,0.0,1.0,1.0,33.62,37.88,46.0,7.0015,79.0,202.0,281.0,5,7,2011,16,Ete,Tuesday
2849,2011-07-05 17:00:00,0.0,1.0,1.0,33.62,37.88,46.0,7.0015,79.0,466.0,545.0,5,7,2011,17,Ete,Tuesday
2850,2011-07-05 18:00:00,0.0,1.0,1.0,32.8,37.88,55.0,11.0014,70.0,426.0,496.0,5,7,2011,18,Ete,Tuesday
2851,2011-07-05 19:00:00,0.0,1.0,1.0,32.8,38.635,59.0,8.9981,71.0,297.0,368.0,5,7,2011,19,Ete,Tuesday
2852,2011-07-05 20:00:00,0.0,1.0,1.0,31.16,36.365,66.0,7.0015,59.0,225.0,284.0,5,7,2011,20,Ete,Tuesday
2853,2011-07-05 21:00:00,0.0,1.0,1.0,31.98,37.12,62.0,16.9979,77.0,168.0,245.0,5,7,2011,21,Ete,Tuesday
2854,2011-07-05 22:00:00,0.0,1.0,1.0,31.16,36.365,66.0,15.0013,31.0,124.0,155.0,5,7,2011,22,Ete,Tuesday
2855,2011-07-05 23:00:00,0.0,1.0,1.0,30.34,34.85,66.0,11.0014,19.0,54.0,73.0,5,7,2011,23,Ete,Tuesday
2856,2011-07-06 00:00:00,0.0,1.0,1.0,29.52,34.85,74.0,12.998,11.0,26.0,37.0,6,7,2011,0,Ete,Wednesday
2857,2011-07-06 01:00:00,0.0,1.0,1.0,28.7,33.335,74.0,8.9981,4.0,11.0,15.0,6,7,2011,1,Ete,Wednesday
2858,2011-07-06 02:00:00,0.0,1.0,1.0,28.7,33.335,79.0,6.0032,1.0,4.0,5.0,6,7,2011,2,Ete,Wednesday
2859,2011-07-06 03:00:00,0.0,1.0,1.0,28.7,33.335,79.0,0.0,0.0,6.0,6.0,6,7,2011,3,Ete,Wednesday
2860,2011-07-06 04:00:00,0.0,1.0,2.0,27.88,31.82,83.0,6.0032,0.0,6.0,6.0,6,7,2011,4,Ete,Wednesday
2861,2011-07-06 05:00:00,0.0,1.0,1.0,27.88,31.82,83.0,6.0032,5.0,30.0,35.0,6,7,2011,5,Ete,Wednesday
2862,2011-07-06 06:00:00,0.0,1.0,1.0,28.7,33.335,79.0,6.0032,9.0,112.0,121.0,6,7,2011,6,Ete,Wednesday
2863,2011-07-06 07:00:00,0.0,1.0,2.0,29.52,34.85,79.0,0.0,24.0,288.0,312.0,6,7,2011,7,Ete,Wednesday
2864,2011-07-06 08:00:00,0.0,1.0,2.0,29.52,34.85,74.0,7.0015,31.0,397.0,428.0,6,7,2011,8,Ete,Wednesday
2865,2011-07-06 09:00:00,0.0,1.0,3.0,28.7,33.335,79.0,12.998,31.0,158.0,189.0,6,7,2011,9,Ete,Wednesday
2866,2011-07-06 10:00:00,0.0,1.0,3.0,28.7,33.335,79.0,6.0032,13.0,30.0,43.0,6,7,2011,10,Ete,Wednesday
2867,2011-07-06 11:00:00,0.0,1.0,2.0,29.52,34.85,74.0,0.0,24.0,103.0,127.0,6,7,2011,11,Ete,Wednesday
2868,2011-07-06 12:00:00,0.0,1.0,2.0,30.34,34.85,66.0,6.0032,38.0,114.0,152.0,6,7,2011,12,Ete,Wednesday
2869,2011-07-06 13:00:00,0.0,1.0,2.0,30.34,34.85,70.0,7.0015,33.0,107.0,140.0,6,7,2011,13,Ete,Wednesday
2870,2011-07-06 14:00:00,0.0,1.0,1.0,31.16,36.365,66.0,19.0012,50.0,113.0,163.0,6,7,2011,14,Ete,Wednesday
2871,2011-07-06 15:00:00,0.0,1.0,1.0,31.16,36.365,70.0,19.0012,55.0,130.0,185.0,6,7,2011,15,Ete,Wednesday
2872,2011-07-06 16:00:00,0.0,1.0,1.0,31.16,36.365,70.0,16.9979,57.0,218.0,275.0,6,7,2011,16,Ete,Wednesday
2873,2011-07-06 17:00:00,0.0,1.0,1.0,31.98,37.12,59.0,15.0013,79.0,517.0,596.0,6,7,2011,17,Ete,Wednesday
2874,2011-07-06 18:00:00,0.0,1.0,1.0,31.16,35.605,62.0,12.998,77.0,486.0,563.0,6,7,2011,18,Ete,Wednesday
2875,2011-07-06 19:00:00,0.0,1.0,1.0,30.34,34.85,70.0,15.0013,71.0,323.0,394.0,6,7,2011,19,Ete,Wednesday
2876,2011-07-06 20:00:00,0.0,1.0,1.0,29.52,34.85,74.0,16.9979,55.0,257.0,312.0,6,7,2011,20,Ete,Wednesday
2877,2011-07-06 21:00:00,0.0,1.0,1.0,28.7,33.335,79.0,12.998,66.0,175.0,241.0,6,7,2011,21,Ete,Wednesday
2878,2011-07-06 22:00:00,0.0,1.0,1.0,28.7,33.335,79.0,12.998,30.0,156.0,186.0,6,7,2011,22,Ete,Wednesday
2879,2011-07-06 23:00:00,0.0,1.0,1.0,27.88,31.82,83.0,15.0013,20.0,78.0,98.0,6,7,2011,23,Ete,Wednesday
2880,2011-07-07 00:00:00,0.0,1.0,1.0,27.06,29.545,89.0,8.9981,6.0,29.0,35.0,7,7,2011,0,Ete,Thursday
2881,2011-07-07 01:00:00,0.0,1.0,1.0,27.06,29.545,89.0,12.998,2.0,14.0,16.0,7,7,2011,1,Ete,Thursday
2882,2011-07-07 02:00:00,0.0,1.0,1.0,27.06,29.545,89.0,12.998,1.0,7.0,8.0,7,7,2011,2,Ete,Thursday
2883,2011-07-07 03:00:00,0.0,1.0,1.0,26.24,28.03,94.0,7.0015,2.0,2.0,4.0,7,7,2011,3,Ete,Thursday
2884,2011-07-07 04:00:00,0.0,1.0,1.0,26.24,28.79,89.0,7.0015,0.0,4.0,4.0,7,7,2011,4,Ete,Thursday
2885,2011-07-07 05:00:00,0.0,1.0,1.0,26.24,28.79,89.0,7.0015,2.0,30.0,32.0,7,7,2011,5,Ete,Thursday
2886,2011-07-07 06:00:00,0.0,1.0,2.0,26.24,28.79,89.0,8.9981,11.0,107.0,118.0,7,7,2011,6,Ete,Thursday
2887,2011-07-07 07:00:00,0.0,1.0,2.0,27.06,29.545,89.0,7.0015,13.0,279.0,292.0,7,7,2011,7,Ete,Thursday
2888,2011-07-07 08:00:00,0.0,1.0,2.0,28.7,33.335,79.0,12.998,28.0,415.0,443.0,7,7,2011,8,Ete,Thursday
2889,2011-07-07 09:00:00,0.0,1.0,1.0,30.34,34.85,70.0,11.0014,25.0,154.0,179.0,7,7,2011,9,Ete,Thursday
2890,2011-07-07 10:00:00,0.0,1.0,1.0,31.98,37.12,62.0,0.0,29.0,72.0,101.0,7,7,2011,10,Ete,Thursday
2891,2011-07-07 11:00:00,0.0,1.0,1.0,33.62,38.635,52.0,8.9981,30.0,112.0,142.0,7,7,2011,11,Ete,Thursday
2892,2011-07-07 12:00:00,0.0,1.0,1.0,34.44,38.635,41.0,0.0,32.0,139.0,171.0,7,7,2011,12,Ete,Thursday
2893,2011-07-07 13:00:00,0.0,1.0,1.0,35.26,39.395,41.0,0.0,48.0,107.0,155.0,7,7,2011,13,Ete,Thursday
2894,2011-07-07 14:00:00,0.0,1.0,1.0,35.26,39.395,41.0,16.9979,39.0,121.0,160.0,7,7,2011,14,Ete,Thursday
2895,2011-07-07 15:00:00,0.0,1.0,1.0,35.26,39.395,41.0,16.9979,47.0,119.0,166.0,7,7,2011,15,Ete,Thursday
2896,2011-07-07 16:00:00,0.0,1.0,1.0,35.26,38.635,39.0,15.0013,47.0,218.0,265.0,7,7,2011,16,Ete,Thursday
2897,2011-07-07 17:00:00,0.0,1.0,1.0,35.26,37.88,36.0,16.9979,80.0,489.0,569.0,7,7,2011,17,Ete,Thursday
2898,2011-07-07 18:00:00,0.0,1.0,1.0,34.44,37.88,44.0,19.9995,70.0,492.0,562.0,7,7,2011,18,Ete,Thursday
2899,2011-07-07 19:00:00,0.0,1.0,1.0,33.62,38.635,52.0,19.0012,79.0,286.0,365.0,7,7,2011,19,Ete,Thursday
2900,2011-07-07 20:00:00,0.0,1.0,1.0,31.16,35.605,58.0,23.9994,61.0,224.0,285.0,7,7,2011,20,Ete,Thursday
2901,2011-07-07 21:00:00,0.0,1.0,1.0,30.34,34.09,62.0,11.0014,39.0,170.0,209.0,7,7,2011,21,Ete,Thursday
2902,2011-07-07 22:00:00,0.0,1.0,1.0,30.34,34.09,62.0,11.0014,32.0,150.0,182.0,7,7,2011,22,Ete,Thursday
2903,2011-07-07 23:00:00,0.0,1.0,1.0,29.52,34.09,66.0,0.0,31.0,98.0,129.0,7,7,2011,23,Ete,Thursday
2904,2011-07-08 00:00:00,0.0,1.0,1.0,30.34,34.85,66.0,7.0015,6.0,41.0,47.0,8,7,2011,0,Ete,Friday
2905,2011-07-08 01:00:00,0.0,1.0,1.0,29.52,34.85,79.0,0.0,9.0,25.0,34.0,8,7,2011,1,Ete,Friday
2906,2011-07-08 02:00:00,0.0,1.0,2.0,28.7,33.335,74.0,11.0014,10.0,12.0,22.0,8,7,2011,2,Ete,Friday
2907,2011-07-08 03:00:00,0.0,1.0,1.0,27.88,31.82,79.0,7.0015,2.0,4.0,6.0,8,7,2011,3,Ete,Friday
2908,2011-07-08 04:00:00,0.0,1.0,1.0,28.7,33.335,79.0,16.9979,7.0,4.0,11.0,8,7,2011,4,Ete,Friday
2909,2011-07-08 05:00:00,0.0,1.0,1.0,27.88,31.82,79.0,16.9979,3.0,24.0,27.0,8,7,2011,5,Ete,Friday
2910,2011-07-08 06:00:00,0.0,1.0,1.0,28.7,33.335,74.0,7.0015,11.0,91.0,102.0,8,7,2011,6,Ete,Friday
2911,2011-07-08 07:00:00,0.0,1.0,2.0,28.7,33.335,79.0,12.998,30.0,302.0,332.0,8,7,2011,7,Ete,Friday
2912,2011-07-08 08:00:00,0.0,1.0,2.0,29.52,34.85,74.0,16.9979,36.0,421.0,457.0,8,7,2011,8,Ete,Friday
2913,2011-07-08 09:00:00,0.0,1.0,2.0,31.16,36.365,70.0,19.9995,30.0,211.0,241.0,8,7,2011,9,Ete,Friday
2914,2011-07-08 10:00:00,0.0,1.0,2.0,30.34,34.85,70.0,23.9994,30.0,108.0,138.0,8,7,2011,10,Ete,Friday
2915,2011-07-08 11:00:00,0.0,1.0,2.0,30.34,35.605,74.0,16.9979,61.0,104.0,165.0,8,7,2011,11,Ete,Friday
2916,2011-07-08 12:00:00,0.0,1.0,2.0,31.16,36.365,70.0,19.0012,49.0,164.0,213.0,8,7,2011,12,Ete,Friday
2917,2011-07-08 13:00:00,0.0,1.0,2.0,31.98,37.88,66.0,19.0012,54.0,175.0,229.0,8,7,2011,13,Ete,Friday
2918,2011-07-08 14:00:00,0.0,1.0,2.0,32.8,39.395,63.0,23.9994,53.0,163.0,216.0,8,7,2011,14,Ete,Friday
2919,2011-07-08 15:00:00,0.0,1.0,2.0,32.8,39.395,63.0,23.9994,39.0,102.0,141.0,8,7,2011,15,Ete,Friday
2920,2011-07-08 16:00:00,0.0,1.0,3.0,27.88,31.82,83.0,30.0026,27.0,105.0,132.0,8,7,2011,16,Ete,Friday
2921,2011-07-08 17:00:00,0.0,1.0,3.0,27.06,29.545,89.0,30.0026,6.0,161.0,167.0,8,7,2011,17,Ete,Friday
2922,2011-07-08 18:00:00,0.0,1.0,1.0,27.06,30.305,83.0,6.0032,35.0,281.0,316.0,8,7,2011,18,Ete,Friday
2923,2011-07-08 19:00:00,0.0,1.0,1.0,27.06,30.305,83.0,6.0032,45.0,225.0,270.0,8,7,2011,19,Ete,Friday
2924,2011-07-08 20:00:00,0.0,1.0,1.0,27.06,30.305,83.0,11.0014,30.0,220.0,250.0,8,7,2011,20,Ete,Friday
2925,2011-07-08 21:00:00,0.0,1.0,2.0,27.06,30.305,83.0,16.9979,46.0,158.0,204.0,8,7,2011,21,Ete,Friday
2926,2011-07-08 22:00:00,0.0,1.0,2.0,27.06,30.305,78.0,12.998,33.0,136.0,169.0,8,7,2011,22,Ete,Friday
2927,2011-07-08 23:00:00,0.0,1.0,2.0,27.06,30.305,78.0,6.0032,40.0,111.0,151.0,8,7,2011,23,Ete,Friday
2928,2011-07-09 00:00:00,0.0,0.0,2.0,27.06,30.305,83.0,8.9981,31.0,90.0,121.0,9,7,2011,0,Ete,Saturday
2929,2011-07-09 01:00:00,0.0,0.0,2.0,26.24,28.79,89.0,7.0015,5.0,48.0,53.0,9,7,2011,1,Ete,Saturday
2930,2011-07-09 02:00:00,0.0,0.0,1.0,26.24,28.79,89.0,11.0014,12.0,43.0,55.0,9,7,2011,2,Ete,Saturday
2931,2011-07-09 03:00:00,0.0,0.0,1.0,26.24,28.79,89.0,8.9981,7.0,23.0,30.0,9,7,2011,3,Ete,Saturday
2932,2011-07-09 04:00:00,0.0,0.0,1.0,26.24,28.79,83.0,15.0013,2.0,4.0,6.0,9,7,2011,4,Ete,Saturday
2933,2011-07-09 05:00:00,0.0,0.0,2.0,25.42,28.03,88.0,11.0014,4.0,11.0,15.0,9,7,2011,5,Ete,Saturday
2934,2011-07-09 06:00:00,0.0,0.0,2.0,26.24,28.79,83.0,12.998,11.0,27.0,38.0,9,7,2011,6,Ete,Saturday
2935,2011-07-09 07:00:00,0.0,0.0,1.0,27.06,30.305,78.0,12.998,21.0,50.0,71.0,9,7,2011,7,Ete,Saturday
2936,2011-07-09 08:00:00,0.0,0.0,1.0,28.7,32.575,70.0,16.9979,68.0,114.0,182.0,9,7,2011,8,Ete,Saturday
2937,2011-07-09 09:00:00,0.0,0.0,1.0,30.34,34.09,58.0,19.0012,77.0,170.0,247.0,9,7,2011,9,Ete,Saturday
2938,2011-07-09 10:00:00,0.0,0.0,1.0,31.16,34.85,52.0,11.0014,87.0,177.0,264.0,9,7,2011,10,Ete,Saturday
2939,2011-07-09 11:00:00,0.0,0.0,1.0,31.98,34.85,46.0,19.9995,101.0,189.0,290.0,9,7,2011,11,Ete,Saturday
2940,2011-07-09 12:00:00,0.0,0.0,1.0,32.8,36.365,46.0,16.9979,145.0,221.0,366.0,9,7,2011,12,Ete,Saturday
2941,2011-07-09 13:00:00,0.0,0.0,1.0,33.62,37.12,41.0,15.0013,167.0,249.0,416.0,9,7,2011,13,Ete,Saturday
2942,2011-07-09 14:00:00,0.0,0.0,1.0,34.44,37.12,36.0,8.9981,158.0,215.0,373.0,9,7,2011,14,Ete,Saturday
2943,2011-07-09 15:00:00,0.0,0.0,1.0,34.44,36.365,34.0,6.0032,182.0,220.0,402.0,9,7,2011,15,Ete,Saturday
2944,2011-07-09 16:00:00,0.0,0.0,1.0,33.62,36.365,38.0,0.0,171.0,245.0,416.0,9,7,2011,16,Ete,Saturday
2945,2011-07-09 17:00:00,0.0,0.0,1.0,34.44,36.365,32.0,0.0,160.0,241.0,401.0,9,7,2011,17,Ete,Saturday
2946,2011-07-09 18:00:00,0.0,0.0,1.0,33.62,36.365,36.0,7.0015,132.0,246.0,378.0,9,7,2011,18,Ete,Saturday
2947,2011-07-09 19:00:00,0.0,0.0,1.0,31.16,34.85,55.0,11.0014,128.0,178.0,306.0,9,7,2011,19,Ete,Saturday
2948,2011-07-09 20:00:00,0.0,0.0,1.0,31.16,35.605,58.0,15.0013,129.0,185.0,314.0,9,7,2011,20,Ete,Saturday
2949,2011-07-09 21:00:00,0.0,0.0,1.0,30.34,34.09,58.0,11.0014,83.0,155.0,238.0,9,7,2011,21,Ete,Saturday
2950,2011-07-09 22:00:00,0.0,0.0,1.0,29.52,34.09,62.0,11.0014,60.0,154.0,214.0,9,7,2011,22,Ete,Saturday
2951,2011-07-09 23:00:00,0.0,0.0,1.0,29.52,33.335,58.0,12.998,47.0,93.0,140.0,9,7,2011,23,Ete,Saturday
2952,2011-07-10 00:00:00,0.0,0.0,1.0,28.7,32.575,61.0,11.0014,42.0,112.0,154.0,10,7,2011,0,Ete,Sunday
2953,2011-07-10 01:00:00,0.0,0.0,1.0,28.7,32.575,61.0,8.9981,19.0,94.0,113.0,10,7,2011,1,Ete,Sunday
2954,2011-07-10 02:00:00,0.0,0.0,1.0,27.88,31.82,69.0,6.0032,28.0,68.0,96.0,10,7,2011,2,Ete,Sunday
2955,2011-07-10 03:00:00,0.0,0.0,1.0,27.06,31.06,74.0,6.0032,6.0,19.0,25.0,10,7,2011,3,Ete,Sunday
2956,2011-07-10 04:00:00,0.0,0.0,1.0,27.06,31.06,69.0,6.0032,0.0,5.0,5.0,10,7,2011,4,Ete,Sunday
2957,2011-07-10 05:00:00,0.0,0.0,1.0,27.06,31.06,74.0,0.0,7.0,10.0,17.0,10,7,2011,5,Ete,Sunday
2958,2011-07-10 06:00:00,0.0,0.0,1.0,26.24,29.545,78.0,6.0032,8.0,17.0,25.0,10,7,2011,6,Ete,Sunday
2959,2011-07-10 07:00:00,0.0,0.0,1.0,28.7,32.575,70.0,6.0032,27.0,38.0,65.0,10,7,2011,7,Ete,Sunday
2960,2011-07-10 08:00:00,0.0,0.0,1.0,29.52,34.09,66.0,0.0,27.0,65.0,92.0,10,7,2011,8,Ete,Sunday
2961,2011-07-10 09:00:00,0.0,0.0,1.0,30.34,34.85,66.0,6.0032,62.0,107.0,169.0,10,7,2011,9,Ete,Sunday
2962,2011-07-10 10:00:00,0.0,0.0,1.0,31.16,34.85,55.0,8.9981,95.0,173.0,268.0,10,7,2011,10,Ete,Sunday
2963,2011-07-10 11:00:00,0.0,0.0,1.0,31.98,36.365,55.0,12.998,110.0,177.0,287.0,10,7,2011,11,Ete,Sunday
2964,2011-07-10 12:00:00,0.0,0.0,1.0,33.62,37.88,46.0,19.0012,133.0,244.0,377.0,10,7,2011,12,Ete,Sunday
2965,2011-07-10 13:00:00,0.0,0.0,1.0,32.8,36.365,46.0,19.9995,139.0,228.0,367.0,10,7,2011,13,Ete,Sunday
2966,2011-07-10 14:00:00,0.0,0.0,1.0,33.62,37.12,41.0,22.0028,122.0,227.0,349.0,10,7,2011,14,Ete,Sunday
2967,2011-07-10 15:00:00,0.0,0.0,1.0,34.44,37.12,39.0,19.0012,142.0,219.0,361.0,10,7,2011,15,Ete,Sunday
2968,2011-07-10 16:00:00,0.0,0.0,1.0,34.44,37.88,41.0,19.0012,128.0,244.0,372.0,10,7,2011,16,Ete,Sunday
2969,2011-07-10 17:00:00,0.0,0.0,1.0,34.44,37.12,36.0,15.0013,146.0,217.0,363.0,10,7,2011,17,Ete,Sunday
2970,2011-07-10 18:00:00,0.0,0.0,1.0,33.62,37.12,43.0,19.0012,141.0,222.0,363.0,10,7,2011,18,Ete,Sunday
2971,2011-07-10 19:00:00,0.0,0.0,1.0,32.8,37.12,49.0,22.0028,120.0,183.0,303.0,10,7,2011,19,Ete,Sunday
2972,2011-07-10 20:00:00,0.0,0.0,1.0,31.16,34.85,55.0,12.998,101.0,167.0,268.0,10,7,2011,20,Ete,Sunday
2973,2011-07-10 21:00:00,0.0,0.0,1.0,30.34,34.09,62.0,16.9979,65.0,162.0,227.0,10,7,2011,21,Ete,Sunday
2974,2011-07-10 22:00:00,0.0,0.0,1.0,30.34,34.85,66.0,15.0013,56.0,87.0,143.0,10,7,2011,22,Ete,Sunday
2975,2011-07-10 23:00:00,0.0,0.0,1.0,29.52,34.09,66.0,16.9979,19.0,53.0,72.0,10,7,2011,23,Ete,Sunday
2976,2011-07-11 00:00:00,0.0,1.0,1.0,28.7,32.575,65.0,12.998,10.0,25.0,35.0,11,7,2011,0,Ete,Monday
2977,2011-07-11 01:00:00,0.0,1.0,1.0,28.7,32.575,61.0,19.0012,5.0,5.0,10.0,11,7,2011,1,Ete,Monday
2978,2011-07-11 02:00:00,0.0,1.0,1.0,28.7,32.575,61.0,15.0013,8.0,4.0,12.0,11,7,2011,2,Ete,Monday
2979,2011-07-11 03:00:00,0.0,1.0,1.0,27.88,31.82,65.0,11.0014,2.0,8.0,10.0,11,7,2011,3,Ete,Monday
2980,2011-07-11 04:00:00,0.0,1.0,1.0,27.06,31.06,74.0,15.0013,0.0,4.0,4.0,11,7,2011,4,Ete,Monday
2981,2011-07-11 05:00:00,0.0,1.0,1.0,27.06,31.06,74.0,8.9981,5.0,21.0,26.0,11,7,2011,5,Ete,Monday
2982,2011-07-11 06:00:00,0.0,1.0,1.0,27.88,31.82,74.0,12.998,19.0,102.0,121.0,11,7,2011,6,Ete,Monday
2983,2011-07-11 07:00:00,0.0,1.0,1.0,28.7,33.335,74.0,16.9979,28.0,289.0,317.0,11,7,2011,7,Ete,Monday
2984,2011-07-11 08:00:00,0.0,1.0,1.0,30.34,34.85,66.0,19.0012,35.0,385.0,420.0,11,7,2011,8,Ete,Monday
2985,2011-07-11 09:00:00,0.0,1.0,1.0,31.98,37.12,59.0,19.9995,41.0,167.0,208.0,11,7,2011,9,Ete,Monday
2986,2011-07-11 10:00:00,0.0,1.0,1.0,32.8,37.88,55.0,23.9994,44.0,73.0,117.0,11,7,2011,10,Ete,Monday
2987,2011-07-11 11:00:00,0.0,1.0,1.0,33.62,39.395,56.0,19.9995,39.0,89.0,128.0,11,7,2011,11,Ete,Monday
2988,2011-07-11 12:00:00,0.0,1.0,1.0,34.44,40.15,53.0,19.0012,40.0,108.0,148.0,11,7,2011,12,Ete,Monday
2989,2011-07-11 13:00:00,0.0,1.0,1.0,35.26,40.91,50.0,16.9979,22.0,119.0,141.0,11,7,2011,13,Ete,Monday
2990,2011-07-11 14:00:00,0.0,1.0,1.0,35.26,41.665,53.0,19.0012,40.0,94.0,134.0,11,7,2011,14,Ete,Monday
2991,2011-07-11 15:00:00,0.0,1.0,1.0,35.26,42.425,56.0,27.9993,38.0,108.0,146.0,11,7,2011,15,Ete,Monday
2992,2011-07-11 16:00:00,0.0,1.0,1.0,35.26,42.425,56.0,26.0027,57.0,182.0,239.0,11,7,2011,16,Ete,Monday
2993,2011-07-11 17:00:00,0.0,1.0,1.0,35.26,42.425,56.0,27.9993,59.0,455.0,514.0,11,7,2011,17,Ete,Monday
2994,2011-07-11 18:00:00,0.0,1.0,1.0,35.26,41.665,53.0,26.0027,57.0,415.0,472.0,11,7,2011,18,Ete,Monday
2995,2011-07-11 19:00:00,0.0,1.0,1.0,34.44,41.665,59.0,22.0028,80.0,293.0,373.0,11,7,2011,19,Ete,Monday
2996,2011-07-11 20:00:00,0.0,1.0,1.0,29.52,34.85,74.0,27.9993,42.0,194.0,236.0,11,7,2011,20,Ete,Monday
2997,2011-07-11 21:00:00,0.0,1.0,1.0,28.7,33.335,79.0,27.9993,21.0,109.0,130.0,11,7,2011,21,Ete,Monday
2998,2011-07-11 22:00:00,0.0,1.0,1.0,29.52,34.85,74.0,8.9981,20.0,70.0,90.0,11,7,2011,22,Ete,Monday
2999,2011-07-11 23:00:00,0.0,1.0,1.0,28.7,33.335,79.0,8.9981,11.0,44.0,55.0,11,7,2011,23,Ete,Monday
3000,2011-07-12 00:00:00,0.0,1.0,1.0,28.7,33.335,79.0,8.9981,3.0,19.0,22.0,12,7,2011,0,Ete,Tuesday
3001,2011-07-12 01:00:00,0.0,1.0,1.0,28.7,33.335,79.0,6.0032,6.0,8.0,14.0,12,7,2011,1,Ete,Tuesday
3002,2011-07-12 02:00:00,0.0,1.0,1.0,28.7,33.335,79.0,7.0015,2.0,7.0,9.0,12,7,2011,2,Ete,Tuesday
3003,2011-07-12 03:00:00,0.0,1.0,2.0,28.7,33.335,79.0,0.0,2.0,6.0,8.0,12,7,2011,3,Ete,Tuesday
3004,2011-07-12 04:00:00,0.0,1.0,1.0,28.7,33.335,79.0,11.0014,0.0,6.0,6.0,12,7,2011,4,Ete,Tuesday
3005,2011-07-12 05:00:00,0.0,1.0,1.0,28.7,33.335,79.0,6.0032,4.0,21.0,25.0,12,7,2011,5,Ete,Tuesday
3006,2011-07-12 06:00:00,0.0,1.0,1.0,30.34,34.09,58.0,15.0013,13.0,102.0,115.0,12,7,2011,6,Ete,Tuesday
3007,2011-07-12 07:00:00,0.0,1.0,1.0,31.16,34.85,55.0,12.998,29.0,301.0,330.0,12,7,2011,7,Ete,Tuesday
3008,2011-07-12 08:00:00,0.0,1.0,1.0,31.16,35.605,58.0,15.0013,35.0,382.0,417.0,12,7,2011,8,Ete,Tuesday
3009,2011-07-12 09:00:00,0.0,1.0,1.0,31.98,36.365,55.0,32.9975,27.0,149.0,176.0,12,7,2011,9,Ete,Tuesday
3010,2011-07-12 10:00:00,0.0,1.0,1.0,33.62,38.635,52.0,11.0014,38.0,85.0,123.0,12,7,2011,10,Ete,Tuesday
3011,2011-07-12 11:00:00,0.0,1.0,1.0,33.62,38.635,52.0,11.0014,39.0,86.0,125.0,12,7,2011,11,Ete,Tuesday
3012,2011-07-12 12:00:00,0.0,1.0,1.0,35.26,39.395,44.0,19.9995,38.0,125.0,163.0,12,7,2011,12,Ete,Tuesday
3013,2011-07-12 13:00:00,0.0,1.0,1.0,35.26,40.15,47.0,15.0013,32.0,104.0,136.0,12,7,2011,13,Ete,Tuesday
3014,2011-07-12 14:00:00,0.0,1.0,1.0,36.9,42.425,42.0,19.9995,33.0,91.0,124.0,12,7,2011,14,Ete,Tuesday
3015,2011-07-12 15:00:00,0.0,1.0,1.0,36.9,42.425,42.0,23.9994,37.0,111.0,148.0,12,7,2011,15,Ete,Tuesday
3016,2011-07-12 16:00:00,0.0,1.0,1.0,35.26,39.395,44.0,19.0012,25.0,177.0,202.0,12,7,2011,16,Ete,Tuesday
3017,2011-07-12 17:00:00,0.0,1.0,1.0,36.08,40.91,44.0,19.0012,48.0,380.0,428.0,12,7,2011,17,Ete,Tuesday
3018,2011-07-12 18:00:00,0.0,1.0,1.0,35.26,40.15,47.0,19.9995,39.0,472.0,511.0,12,7,2011,18,Ete,Tuesday
3019,2011-07-12 19:00:00,0.0,1.0,1.0,34.44,37.88,44.0,19.0012,42.0,295.0,337.0,12,7,2011,19,Ete,Tuesday
3020,2011-07-12 20:00:00,0.0,1.0,1.0,33.62,37.12,43.0,12.998,57.0,251.0,308.0,12,7,2011,20,Ete,Tuesday
